,CustomerID,Age,TransactionCount,Recency,AverageAmount,TotalAmount,Segment
526,C1042840,20,1,134,290.0,290.0,Other
527,C1042860,34,1,138,100.0,100.0,Other
528,C1042872,26,1,137,450.0,450.0,Other
529,C1043030,23,1,115,50.0,50.0,New Customers
530,C1043511,26,1,145,110.0,110.0,Hibernating Customers
531,C1043851,29,1,328,114.0,114.0,Hibernating Customers
532,C1043927,30,1,267,330.0,330.0,Big Spenders
533,C1044016,32,1,177,460.0,460.0,Big Spenders
534,C1045268,31,1,176,42.0,42.0,Hibernating Customers
535,C1045555,37,1,145,748.0,748.0,Big Spenders
536,C1045655,30,1,146,1000.0,1000.0,Big Spenders
537,C1045755,26,1,327,160.0,160.0,Hibernating Customers
538,C1045786,32,1,237,350.0,350.0,Big Spenders
539,C1046023,33,1,177,673.84,673.84,Big Spenders
540,C1046164,37,1,24,782.0,782.0,Other
541,C1046547,26,1,105,96.25,96.25,New Customers
542,C1046658,24,1,207,225.0,225.0,Hibernating Customers
543,C1046846,31,1,123,130.0,130.0,New Customers
544,C1047055,30,1,328,28.0,28.0,Hibernating Customers
545,C1047549,24,1,24,100.0,100.0,New Customers
546,C1047788,28,1,132,60.0,60.0,Other
547,C1049337,23,1,298,802.0,802.0,Big Spenders
548,C1050567,34,1,238,148.0,148.0,Hibernating Customers
549,C1051311,23,1,105,347.0,347.0,Other
550,C1051631,21,1,129,185.0,185.0,Other
551,C1051941,29,1,135,500.0,500.0,Other
552,C1052091,30,1,298,800.0,800.0,Big Spenders
553,C1052123,30,1,134,200.0,200.0,Other
554,C1052930,28,1,137,516.01,516.01,Other
555,C1053771,25,1,298,180.0,180.0,Hibernating Customers
556,C1053781,35,1,146,20.0,20.0,Hibernating Customers
557,C1054060,31,1,267,224.0,224.0,Hibernating Customers
558,C1055283,40,1,238,514.0,514.0,Big Spenders
559,C1055329,38,1,126,299.0,299.0,Other
560,C1055614,27,1,130,65.0,65.0,Other
561,C1056659,39,1,129,429.0,429.0,Other
562,C1056677,36,1,108,10.0,10.0,New Customers
563,C1057313,29,1,328,50.0,50.0,Hibernating Customers
564,C1057838,29,1,359,450.0,450.0,Big Spenders
565,C1059371,24,1,96,0.0,0.0,New Customers
566,C1060048,26,1,207,120.0,120.0,Hibernating Customers
567,C1060322,30,1,54,521.13,521.13,Other
568,C1061320,29,1,137,64.0,64.0,Other
569,C1062485,27,1,327,298.0,298.0,Hibernating Customers
570,C1063013,25,1,359,481.0,481.0,Big Spenders
571,C1064188,36,1,23,90.0,90.0,New Customers
572,C1064218,41,1,126,560.0,560.0,Other
573,C1065979,25,1,140,251.2,251.2,Hibernating Customers
574,C1066047,26,1,146,600.0,600.0,Big Spenders
575,C1066367,26,1,131,19.0,19.0,Other
576,C1066875,33,1,138,130.0,130.0,Other
577,C1067554,24,1,127,200.0,200.0,Other
578,C1067677,26,1,97,100.0,100.0,New Customers
579,C1068071,22,1,359,100.0,100.0,Hibernating Customers
580,C1069131,37,1,146,438.0,438.0,Big Spenders
581,C1069585,28,1,109,500.0,500.0,Other
582,C1069827,37,1,298,200.0,200.0,Hibernating Customers
583,C1070191,32,1,141,100.0,100.0,Hibernating Customers
584,C1070638,30,1,141,300.0,300.0,Big Spenders
585,C1070824,27,1,23,786.0,786.0,Other
586,C1071765,25,1,268,408.0,408.0,Big Spenders
587,C1073368,41,1,267,61.18,61.18,Hibernating Customers
588,C1073754,24,1,54,250.0,250.0,Other
589,C1074936,29,1,298,229.0,229.0,Hibernating Customers
590,C1075019,29,1,146,1000.0,1000.0,Big Spenders
591,C1075126,25,1,177,75.0,75.0,Hibernating Customers
592,C1075584,22,1,126,85.0,85.0,New Customers
593,C1076735,34,1,177,200.0,200.0,Hibernating Customers
594,C1077225,39,1,299,212.0,212.0,Hibernating Customers
595,C1077317,24,1,84,844.0,844.0,Other
596,C1077643,29,1,129,870.0,870.0,Other
597,C1077818,32,1,328,12.0,12.0,Hibernating Customers
598,C1078532,28,1,85,234.04,234.04,Other
599,C1079854,30,1,238,500.0,500.0,Big Spenders
600,C1080050,35,1,127,839.0,839.0,Other
601,C1081548,26,1,131,50.0,50.0,Other
602,C1082131,37,1,268,460.0,460.0,Big Spenders
603,C1082762,27,1,98,10.0,10.0,New Customers
604,C1082919,29,1,96,480.0,480.0,Other
605,C1084135,28,1,110,600.0,600.0,Other
606,C1084192,31,1,54,337.95,337.95,Other
607,C1084573,25,1,84,556.0,556.0,Other
608,C1086848,32,1,132,300.0,300.0,Other
609,C1088216,27,1,123,120.0,120.0,New Customers
610,C1088691,32,1,267,306.0,306.0,Big Spenders
611,C1089362,29,1,139,60.0,60.0,Other
612,C1090145,33,1,237,30.0,30.0,Hibernating Customers
613,C1090514,38,1,53,1000.0,1000.0,Other
614,C1090543,38,1,298,640.0,640.0,Big Spenders
615,C1092040,25,1,85,100.0,100.0,New Customers
616,C1092230,26,1,177,998.0,998.0,Big Spenders
617,C1092712,25,1,268,200.0,200.0,Hibernating Customers
618,C1093148,33,1,267,400.0,400.0,Big Spenders
619,C1094250,29,1,132,370.0,370.0,Other
620,C1094312,30,1,115,720.0,720.0,Other
621,C1094620,35,1,268,310.0,310.0,Big Spenders
622,C1094639,24,1,327,50.0,50.0,Hibernating Customers
623,C1094986,27,1,138,329.7,329.7,Other
624,C1097456,32,1,238,753.0,753.0,Big Spenders
625,C1099167,27,1,72,200.0,200.0,Other
626,C1099319,41,1,24,249.0,249.0,Other
627,C1099754,24,1,84,370.0,370.0,Other
628,C1110167,29,1,141,20.0,20.0,Hibernating Customers
629,C1110257,26,1,115,1000.0,1000.0,Other
630,C1110372,30,1,125,500.0,500.0,Other
631,C1110444,30,1,207,476.3,476.3,Big Spenders
632,C1110453,24,1,268,35.0,35.0,Hibernating Customers
633,C1110616,26,1,206,451.0,451.0,Big Spenders
634,C1110619,27,1,85,345.0,345.0,Other
635,C1110678,29,1,139,50.0,50.0,Other
636,C1110737,29,1,84,699.0,699.0,Other
637,C1110740,37,1,268,20.0,20.0,Hibernating Customers
638,C1110858,29,1,299,611.75,611.75,Big Spenders
639,C1111145,24,1,129,1.0,1.0,Other
640,C1111187,25,1,176,147.0,147.0,Hibernating Customers
641,C1111230,31,1,237,49.0,49.0,Hibernating Customers
642,C1111319,32,1,298,53.0,53.0,Hibernating Customers
643,C1111349,24,1,268,98.0,98.0,Hibernating Customers
644,C1111360,26,1,126,520.0,520.0,Other
645,C1111445,39,1,298,190.0,190.0,Hibernating Customers
646,C1111569,29,1,138,500.0,500.0,Other
647,C1111637,25,1,267,116.0,116.0,Hibernating Customers
648,C1112011,26,1,129,307.0,307.0,Other
649,C1112071,26,1,115,69.0,69.0,New Customers
650,C1112118,32,1,115,95.0,95.0,New Customers
651,C1112149,38,2,24,165.5,331.0,Other
652,C1112158,25,1,131,70.0,70.0,Other
653,C1112180,33,1,84,1000.0,1000.0,Other
654,C1112223,25,1,130,27.0,27.0,Other
655,C1112364,35,1,135,366.0,366.0,Other
656,C1112369,25,1,133,136.0,136.0,Other
657,C1112374,25,1,145,300.0,300.0,Big Spenders
658,C1112381,25,1,328,500.0,500.0,Big Spenders
659,C1112439,29,1,138,60.0,60.0,Other
660,C1112480,25,1,128,200.0,200.0,Other
661,C1112528,23,1,85,253.0,253.0,Other
662,C1112684,22,1,237,101.0,101.0,Hibernating Customers
663,C1112739,37,1,110,100.0,100.0,New Customers
664,C1112772,26,1,134,31.0,31.0,Other
665,C1113131,32,1,115,250.0,250.0,Other
666,C1113161,25,1,298,740.44,740.44,Big Spenders
667,C1113257,32,1,207,100.0,100.0,Hibernating Customers
668,C1113264,26,1,127,40.0,40.0,New Customers
669,C1113338,29,1,146,792.0,792.0,Big Spenders
670,C1113376,31,1,327,500.0,500.0,Big Spenders
671,C1113434,32,1,84,30.0,30.0,New Customers
672,C1113462,34,1,130,139.0,139.0,Other
673,C1113511,29,1,141,105.0,105.0,Hibernating Customers
674,C1113530,24,1,138,55.0,55.0,Other
675,C1113566,29,1,145,769.0,769.0,Big Spenders
676,C1113572,29,1,145,140.0,140.0,Hibernating Customers
677,C1114032,22,1,176,250.0,250.0,Hibernating Customers
678,C1114045,34,1,132,441.0,441.0,Other
679,C1114052,30,1,131,333.0,333.0,Other
680,C1114066,29,1,146,344.0,344.0,Big Spenders
681,C1114113,25,1,267,44.0,44.0,Hibernating Customers
682,C1114183,26,1,123,400.0,400.0,Other
683,C1114211,28,1,328,125.0,125.0,Hibernating Customers
684,C1114224,32,1,299,690.0,690.0,Big Spenders
685,C1114230,28,1,207,225.0,225.0,Hibernating Customers
686,C1114242,26,1,136,425.0,425.0,Other
687,C1114244,29,1,146,50.0,50.0,Hibernating Customers
688,C1114378,34,1,84,500.0,500.0,Other
689,C1114476,30,1,176,400.0,400.0,Big Spenders
690,C1114548,22,1,133,19.0,19.0,Other
691,C1114638,30,1,131,180.0,180.0,Other
692,C1114712,32,1,130,22.0,22.0,Other
693,C1114725,36,1,125,2.75,2.75,New Customers
694,C1115092,27,1,133,150.0,150.0,Other
695,C1115430,22,1,133,123.0,123.0,Other
696,C1115465,34,1,298,840.0,840.0,Big Spenders
697,C1115577,29,1,359,30.0,30.0,Hibernating Customers
698,C1115660,35,1,298,100.0,100.0,Hibernating Customers
699,C1115720,24,1,96,97.0,97.0,New Customers
700,C1115733,28,1,127,500.0,500.0,Other
701,C1115751,30,1,328,659.0,659.0,Big Spenders
702,C1115912,33,1,127,146.0,146.0,New Customers
703,C1115919,37,1,23,672.0,672.0,Other
704,C1116011,24,1,137,275.0,275.0,Other
705,C1116049,25,1,145,8.0,8.0,Hibernating Customers
706,C1116079,28,1,123,20.0,20.0,New Customers
707,C1116092,37,1,105,360.0,360.0,Other
708,C1116112,26,1,135,98.0,98.0,Other
709,C1116126,23,1,133,50.0,50.0,Other
710,C1116175,25,1,110,50.0,50.0,New Customers
711,C1116251,38,1,358,599.0,599.0,Big Spenders
712,C1116290,29,1,85,200.0,200.0,Other
713,C1116373,33,1,108,500.0,500.0,Other
714,C1116411,26,1,267,1.0,1.0,Hibernating Customers
715,C1116446,42,1,146,500.0,500.0,Big Spenders
716,C1116473,40,1,298,283.0,283.0,Hibernating Customers
717,C1116519,27,1,137,949.0,949.0,Other
718,C1116674,39,1,23,579.03,579.03,Other
719,C1116675,29,1,130,28.0,28.0,Other
720,C1116719,25,1,177,330.0,330.0,Big Spenders
721,C1116753,32,1,110,579.0,579.0,Other
722,C1116827,28,1,299,664.0,664.0,Big Spenders
723,C1116831,38,1,359,998.0,998.0,Big Spenders
724,C1116924,18,1,207,449.1,449.1,Big Spenders
725,C1116943,30,1,141,110.0,110.0,Hibernating Customers
726,C1117011,21,1,96,40.0,40.0,New Customers
727,C1117028,28,1,85,259.0,259.0,Other
728,C1117033,40,1,132,320.0,320.0,Other
729,C1117051,21,1,53,68.0,68.0,New Customers
730,C1117152,28,1,109,239.0,239.0,Other
731,C1117170,23,1,141,30.0,30.0,Hibernating Customers
732,C1117375,30,1,115,265.0,265.0,Other
733,C1117421,27,1,138,749.0,749.0,Other
734,C1117456,21,1,72,500.0,500.0,Other
735,C1117535,36,1,140,299.0,299.0,Big Spenders
736,C1117552,28,1,110,100.0,100.0,New Customers
737,C1117591,22,2,114,55.0,110.0,Other
738,C1117649,35,1,268,397.65,397.65,Big Spenders
739,C1117729,28,1,177,350.0,350.0,Big Spenders
740,C1117732,39,1,140,300.0,300.0,Big Spenders
741,C1117776,31,1,327,300.0,300.0,Big Spenders
742,C1117871,40,1,146,405.0,405.0,Big Spenders
743,C1117985,42,1,207,100.0,100.0,Hibernating Customers
744,C1118011,30,1,328,290.0,290.0,Hibernating Customers
745,C1118066,25,1,123,100.0,100.0,New Customers
746,C1118081,28,1,237,200.0,200.0,Hibernating Customers
747,C1118176,25,1,138,867.0,867.0,Other
748,C1118184,24,1,299,500.0,500.0,Big Spenders
749,C1118374,34,1,85,500.0,500.0,Other
750,C1118377,26,1,114,500.0,500.0,Other
751,C1118380,26,1,145,117.0,117.0,Hibernating Customers
752,C1118383,26,1,139,128.0,128.0,Other
753,C1118489,28,1,145,900.0,900.0,Big Spenders
754,C1118533,35,1,53,137.0,137.0,New Customers
755,C1118550,28,1,299,594.0,594.0,Big Spenders
756,C1118556,35,1,97,240.0,240.0,Other
757,C1118579,25,1,137,260.0,260.0,Other
758,C1118677,27,1,132,345.0,345.0,Other
759,C1118684,39,1,85,344.0,344.0,Other
760,C1118727,31,1,140,497.0,497.0,Big Spenders
761,C1118762,35,1,129,635.0,635.0,Other
762,C1118866,28,1,132,300.0,300.0,Other
763,C1118870,29,1,126,370.0,370.0,Other
764,C1118940,21,1,139,826.0,826.0,Other
765,C1119075,24,1,110,635.0,635.0,Other
766,C1119181,26,1,132,40.0,40.0,Other
767,C1119188,26,1,125,223.0,223.0,Other
768,C1119424,28,1,54,111.0,111.0,New Customers
769,C1119426,35,1,23,270.0,270.0,Other
770,C1119545,29,1,109,45.0,45.0,New Customers
771,C1119673,35,1,108,20.0,20.0,New Customers
772,C1119769,23,1,132,210.0,210.0,Other
773,C1119849,27,1,114,76.0,76.0,New Customers
774,C1119858,27,1,237,30.0,30.0,Hibernating Customers
775,C1119934,26,1,85,442.2,442.2,Other
776,C1119978,23,1,53,15.0,15.0,New Customers
777,C1120026,25,1,128,60.0,60.0,New Customers
778,C1120047,27,1,93,46.0,46.0,New Customers
779,C1120070,31,1,237,98.0,98.0,Hibernating Customers
780,C1120136,40,1,206,140.0,140.0,Hibernating Customers
781,C1120283,25,1,85,358.34,358.34,Other
782,C1120289,26,1,54,405.0,405.0,Other
783,C1120292,24,1,358,11.0,11.0,Hibernating Customers
784,C1120339,40,1,145,1000.0,1000.0,Big Spenders
785,C1120347,29,1,84,400.0,400.0,Other
786,C1120369,18,1,105,559.0,559.0,Other
787,C1120454,32,1,97,20.0,20.0,New Customers
788,C1120477,25,1,328,30.0,30.0,Hibernating Customers
789,C1120639,21,1,133,30.0,30.0,Other
790,C1120681,27,1,139,409.0,409.0,Other
791,C1120712,30,1,237,200.0,200.0,Hibernating Customers
792,C1120720,23,1,101,7.0,7.0,New Customers
793,C1121036,22,1,53,249.0,249.0,Other
794,C1121046,23,1,72,50.0,50.0,New Customers
795,C1121071,23,1,114,100.0,100.0,New Customers
796,C1121074,24,1,126,55.0,55.0,New Customers
797,C1121170,21,1,140,130.0,130.0,Hibernating Customers
798,C1121212,28,2,145,225.0,450.0,Other
799,C1121268,31,1,146,114.0,114.0,Hibernating Customers
800,C1121340,25,1,132,23.0,23.0,Other
801,C1121385,35,1,132,309.0,309.0,Other
802,C1121651,29,1,145,1.0,1.0,Hibernating Customers
803,C1121680,25,1,101,200.0,200.0,Other
804,C1121692,27,1,84,400.0,400.0,Other
805,C1121772,38,1,327,270.0,270.0,Hibernating Customers
806,C1121788,29,1,129,1000.0,1000.0,Other
807,C1121837,25,1,53,60.0,60.0,New Customers
808,C1121857,25,1,24,50.0,50.0,New Customers
809,C1121863,23,1,177,371.0,371.0,Big Spenders
810,C1121921,26,1,132,100.0,100.0,Other
811,C1121943,25,1,177,30.0,30.0,Hibernating Customers
812,C1122021,27,1,132,65.0,65.0,Other
813,C1122121,24,1,101,499.0,499.0,Other
814,C1122146,25,1,299,20.0,20.0,Hibernating Customers
815,C1122157,30,1,54,180.0,180.0,Other
816,C1122227,32,1,114,224.73,224.73,Other
817,C1122238,23,1,176,633.0,633.0,Big Spenders
818,C1122287,26,1,135,840.0,840.0,Other
819,C1122444,31,1,268,220.0,220.0,Hibernating Customers
820,C1122445,30,1,108,100.0,100.0,New Customers
821,C1122525,38,1,130,247.0,247.0,Other
822,C1122544,25,1,298,200.0,200.0,Hibernating Customers
823,C1122577,41,1,108,750.0,750.0,Other
824,C1122661,35,1,127,914.0,914.0,Other
825,C1122686,28,1,128,255.0,255.0,Other
826,C1122687,30,1,130,251.0,251.0,Other
827,C1122715,26,1,123,207.84,207.84,Other
828,C1122719,23,1,267,3.0,3.0,Hibernating Customers
829,C1122912,23,1,133,50.0,50.0,Other
830,C1122953,30,1,145,417.0,417.0,Big Spenders
831,C1123040,25,1,238,20.0,20.0,Hibernating Customers
832,C1123185,31,2,96,299.5,599.0,Other
833,C1123312,26,1,177,50.0,50.0,Hibernating Customers
834,C1123413,32,1,268,635.0,635.0,Big Spenders
835,C1123430,36,1,126,857.6,857.6,Other
836,C1123670,25,1,206,200.0,200.0,Hibernating Customers
837,C1123684,34,1,139,499.0,499.0,Other
838,C1123838,30,1,176,100.0,100.0,Hibernating Customers
839,C1123926,25,1,131,600.0,600.0,Other
840,C1123967,23,1,124,117.0,117.0,New Customers
841,C1124042,36,1,128,685.0,685.0,Other
842,C1124056,36,1,54,252.98,252.98,Other
843,C1124130,30,1,177,900.0,900.0,Big Spenders
844,C1124133,33,1,127,169.0,169.0,New Customers
845,C1124135,21,1,105,200.0,200.0,Other
846,C1124139,31,1,128,774.0,774.0,Other
847,C1124147,23,1,136,34.0,34.0,Other
848,C1124149,27,1,238,849.0,849.0,Big Spenders
849,C1124322,26,1,23,110.0,110.0,New Customers
850,C1124332,27,1,207,420.0,420.0,Big Spenders
851,C1124390,28,1,97,845.5,845.5,Other
852,C1124411,28,1,84,100.0,100.0,New Customers
853,C1124558,39,1,359,511.0,511.0,Big Spenders
854,C1124560,31,1,206,400.0,400.0,Big Spenders
855,C1124592,32,1,130,150.0,150.0,Other
856,C1124616,37,1,328,99.0,99.0,Hibernating Customers
857,C1124813,33,1,98,393.55,393.55,Other
858,C1124844,34,1,23,605.0,605.0,Other
859,C1124861,37,1,105,100.0,100.0,New Customers
860,C1124862,38,1,177,696.0,696.0,Big Spenders
861,C1124881,27,1,124,100.0,100.0,New Customers
862,C1124953,35,1,135,100.0,100.0,Other
863,C1125026,31,1,123,110.0,110.0,New Customers
864,C1125082,33,1,134,208.16,208.16,Other
865,C1125180,20,1,358,720.0,720.0,Big Spenders
866,C1125367,25,1,110,110.0,110.0,New Customers
867,C1125430,26,1,124,34.0,34.0,New Customers
868,C1125469,35,1,134,184.0,184.0,Other
869,C1125472,27,1,129,291.92,291.92,Other
870,C1125519,28,1,267,1000.0,1000.0,Big Spenders
871,C1125716,26,1,108,516.0,516.0,Other
872,C1125724,37,1,130,406.0,406.0,Other
873,C1125756,25,1,207,940.0,940.0,Big Spenders
874,C1126138,27,1,54,677.0,677.0,Other
875,C1126174,29,1,85,200.0,200.0,Other
876,C1126261,33,1,299,425.0,425.0,Big Spenders
877,C1126377,30,1,140,180.0,180.0,Hibernating Customers
878,C1126492,33,1,134,600.0,600.0,Other
879,C1126611,38,1,53,350.0,350.0,Other
880,C1126630,26,1,110,147.0,147.0,New Customers
881,C1126666,29,1,85,101.0,101.0,New Customers
882,C1126682,26,1,97,1.0,1.0,New Customers
883,C1126774,29,1,238,600.0,600.0,Big Spenders
884,C1126882,30,1,327,479.2,479.2,Big Spenders
885,C1126921,32,1,126,100.0,100.0,New Customers
886,C1126969,24,1,238,556.0,556.0,Big Spenders
887,C1127091,32,1,238,198.0,198.0,Hibernating Customers
888,C1127112,26,1,114,50.0,50.0,New Customers
889,C1127117,34,1,105,250.0,250.0,Other
890,C1127260,19,1,114,700.0,700.0,Other
891,C1127278,25,1,177,324.0,324.0,Big Spenders
892,C1127332,26,1,136,199.0,199.0,Other
893,C1127438,41,1,24,500.0,500.0,Other
894,C1127560,38,1,96,142.0,142.0,New Customers
895,C1127611,24,1,328,698.0,698.0,Big Spenders
896,C1127622,35,1,84,550.0,550.0,Other
897,C1127625,24,1,206,475.0,475.0,Big Spenders
898,C1127633,38,1,138,669.0,669.0,Other
899,C1127944,29,1,267,495.0,495.0,Big Spenders
900,C1127986,29,1,298,50.0,50.0,Hibernating Customers
901,C1128049,29,1,123,550.0,550.0,Other
902,C1128050,32,1,141,267.0,267.0,Hibernating Customers
903,C1128268,31,1,298,566.0,566.0,Big Spenders
904,C1128460,29,1,136,589.0,589.0,Other
905,C1128465,24,1,134,30.0,30.0,Other
906,C1128518,19,1,126,150.0,150.0,New Customers
907,C1128538,23,1,123,149.0,149.0,New Customers
908,C1128553,35,1,268,185.0,185.0,Hibernating Customers
909,C1128583,31,1,177,566.0,566.0,Big Spenders
910,C1128718,26,1,24,100.0,100.0,New Customers
911,C1128723,23,1,146,10.0,10.0,Hibernating Customers
912,C1128912,41,1,125,226.0,226.0,Other
913,C1128946,25,1,96,36.0,36.0,New Customers
914,C1128984,25,1,134,287.0,287.0,Other
915,C1128990,33,1,115,1.0,1.0,New Customers
916,C1129139,37,1,108,954.0,954.0,Other
917,C1129181,27,1,53,100.0,100.0,New Customers
918,C1129233,31,1,23,220.0,220.0,Other
919,C1129467,28,1,177,30.0,30.0,Hibernating Customers
920,C1129659,22,1,358,44.0,44.0,Hibernating Customers
921,C1129758,27,1,140,50.0,50.0,Hibernating Customers
922,C1129762,34,1,129,183.0,183.0,Other
923,C1129814,38,1,97,800.0,800.0,Other
924,C1129918,25,1,206,274.0,274.0,Hibernating Customers
925,C1129963,26,1,127,50.0,50.0,New Customers
926,C1129972,25,1,298,800.0,800.0,Big Spenders
927,C1129977,26,1,135,275.0,275.0,Other
928,C1130138,26,1,85,535.0,535.0,Other
929,C1130156,23,1,206,33.0,33.0,Hibernating Customers
930,C1130192,32,1,115,482.0,482.0,Other
931,C1130279,23,1,136,60.51,60.51,Other
932,C1130344,28,1,133,1000.0,1000.0,Other
933,C1130412,28,1,84,322.0,322.0,Other
934,C1130433,31,1,136,290.0,290.0,Other
935,C1130527,30,1,139,479.6,479.6,Other
936,C1130578,26,1,328,554.8,554.8,Big Spenders
937,C1130687,41,1,134,915.0,915.0,Other
938,C1130691,36,1,124,50.0,50.0,New Customers
939,C1130770,30,1,127,120.0,120.0,New Customers
940,C1130970,30,1,145,750.01,750.01,Big Spenders
941,C1131013,25,1,359,269.8,269.8,Hibernating Customers
942,C1131056,28,1,129,125.0,125.0,Other
943,C1131134,30,1,53,30.0,30.0,New Customers
944,C1131259,27,1,299,95.0,95.0,Hibernating Customers
945,C1131362,29,1,141,50.0,50.0,Hibernating Customers
946,C1131363,22,1,358,237.08,237.08,Hibernating Customers
947,C1131374,31,1,299,499.0,499.0,Big Spenders
948,C1131421,36,1,177,300.0,300.0,Big Spenders
949,C1131460,25,1,124,65.75,65.75,New Customers
950,C1131539,26,1,84,132.98,132.98,New Customers
951,C1131587,26,1,126,250.0,250.0,Other
952,C1131647,24,1,140,300.0,300.0,Big Spenders
953,C1131656,39,1,135,219.0,219.0,Other
954,C1131714,30,1,268,220.0,220.0,Hibernating Customers
955,C1131756,21,1,267,120.0,120.0,Hibernating Customers
956,C1131830,33,1,267,84.0,84.0,Hibernating Customers
957,C1131851,27,1,139,200.0,200.0,Other
958,C1131858,28,1,129,37.0,37.0,Other
959,C1131875,32,1,129,426.0,426.0,Other
960,C1131964,21,1,130,463.0,463.0,Other
961,C1132039,25,1,268,100.0,100.0,Hibernating Customers
962,C1132070,27,1,132,100.0,100.0,Other
963,C1132091,27,1,53,100.0,100.0,New Customers
964,C1132148,29,1,358,1000.0,1000.0,Big Spenders
965,C1132157,25,1,238,699.0,699.0,Big Spenders
966,C1132335,26,1,96,1000.0,1000.0,Other
967,C1132350,25,1,267,200.0,200.0,Hibernating Customers
968,C1132372,38,1,114,532.0,532.0,Other
969,C1132452,36,1,328,478.0,478.0,Big Spenders
970,C1132460,24,1,206,50.0,50.0,Hibernating Customers
971,C1132527,38,1,110,345.0,345.0,Other
972,C1132528,24,1,114,237.0,237.0,Other
973,C1132615,28,1,53,969.0,969.0,Other
974,C1132651,25,1,359,50.0,50.0,Hibernating Customers
975,C1132739,34,1,237,200.0,200.0,Hibernating Customers
976,C1132834,26,1,54,948.0,948.0,Other
977,C1132859,36,1,115,99.0,99.0,New Customers
978,C1132919,26,1,114,130.0,130.0,New Customers
979,C1132949,37,1,115,950.0,950.0,Other
980,C1133015,34,1,133,377.0,377.0,Other
981,C1133039,26,1,97,720.0,720.0,Other
982,C1133055,37,1,84,370.0,370.0,Other
983,C1133078,31,1,84,200.0,200.0,Other
984,C1133169,31,1,84,429.0,429.0,Other
985,C1133220,42,1,146,570.0,570.0,Big Spenders
986,C1133369,26,1,237,500.0,500.0,Big Spenders
987,C1133381,26,1,136,896.0,896.0,Other
988,C1133548,32,1,84,75.0,75.0,New Customers
989,C1133883,29,1,126,50.0,50.0,New Customers
